time,Speed Feedback RPM,Current FB Amps,Torque Feedback % Of Rated,Armature Volts,Field Amps,Armature Firing Angle (Deg) Angle that Voltage waveform fired upon for pulses,Armature Current Reference in Amps,Field Current Reference in Amps,Field Firing Angle in Degrees,Speed Reference in RPM,Incoming AC Line Voltage,RMS Model of Motor Heating 0-100% of Trip Level,Field Voltage in Volts,Roll RPM - After Gear Ratio of machine
07.03.2013 05:16:01.863821,510.886,174.729,1.20752,448.259,70.326,69.6249,193.528,69.2702,81.8674,511.1,664.979,64.2943,28.5895,119.954
07.03.2013 05:16:01.963821,511.246,180.018,1.23905,449.719,69.1745,154.726,-24.903,70.1765,82.1704,511.1,665.584,64.2679,28.0687,120.039
07.03.2013 05:16:02.063821,510.744,103.937,0.722857,449.66,69.4364,51.4811,224.337,70.7567,81.9823,511.1,666.274,64.2563,30.7234,119.921
07.03.2013 05:16:02.163821,510.904,137.048,0.94811,448.95,68.6212,50.0848,217.617,70.341,83.2654,511.1,666.41,64.2191,26.0384,119.958
07.03.2013 05:16:02.263821,510.099,144.698,1.00508,455.102,70.1645,78.4351,259.449,66.7251,82.1869,511.1,666.923,64.2109,29.4465,119.769
07.03.2013 05:16:02.363821,511.008,-28.8096,-0.198372,445.695,69.7428,112.621,33.4482,70.8329,83.3835,511.1,667.272,64.1865,26.9052,119.983
07.03.2013 05:16:02.463821,511.272,110.843,0.769935,447.072,70.0081,92.902,68.4312,68.6507,82.3912,511.1,667.452,64.1621,27.6751,120.045
07.03.2013 05:16:02.563821,512.052,167.486,1.15665,446.721,69.5364,53.8165,-24.6592,69.2089,83.562,511.1,667.592,64.1499,22.337,120.228
07.03.2013 05:16:02.663821,513.059,251.472,1.73956,451.784,69.8639,53.3826,67.6294,69.5544,82.7463,511.1,666.546,64.1255,31.2758,120.464
07.03.2013 05:16:02.763821,509.964,258.309,1.78228,451.2,70.5025,47.6532,344.737,67.0062,82.4524,511.1,665.641,64.1051,32.103,119.738
07.03.2013 05:16:02.863821,511.162,-7.11537,-0.0514505,446.394,69.3442,95.6258,-106.867,70.9977,81.9321,511.1,664.864,64.0784,30.7686,120.019
07.03.2013 05:16:02.963821,511.979,143.559,0.994904,450.844,69.7607,96.3336,131.107,68.9756,82.8012,511.1,665.264,64.0522,29.0905,120.21
07.03.2013 05:16:03.063821,510.477,177.008,1.22074,448.643,70.0299,48.2108,306.406,69.0923,83.172,511.1,665.221,64.04,30.9395,119.858
07.03.2013 05:16:03.163821,509.806,216.559,1.49642,450.481,70.7701,48.2721,357.189,68.4343,83.9346,511.1,665.342,64.0197,30.8275,119.7
07.03.2013 05:16:03.263821,510.854,188.622,1.30183,448.262,70.1299,57.0881,299.954,69.5057,83.6585,511.1,665.236,63.9947,30.068,119.946
07.03.2013 05:16:03.363821,511.332,203.864,1.41301,447.661,69.4901,56.7856,180.263,68.6855,82.9221,511.1,663.612,63.9831,30.7648,120.059
07.03.2013 05:16:03.463821,510.123,268.237,1.85349,449.192,69.8774,53.4174,180.019,69.8056,82.7325,511.1,661.796,63.9546,25.9593,119.775
07.03.2013 05:16:03.563821,510.434,120.772,0.832138,449.249,69.3839,114.884,-39.5521,72.8204,83.5107,511.1,661.789,63.9261,24.7167,119.848
07.03.2013 05:16:03.663821,512.12,-9.3471,-0.0636531,447.267,69.6261,111.126,-48.8297,71.6949,83.2018,511.1,662.88,63.8988,29.7177,120.244
07.03.2013 05:16:03.763821,511.112,33.6922,0.22787,444.77,69.5992,61.7404,81.2201,69.3196,82.2391,511.1,662.38,63.8813,28.6983,120.007
07.03.2013 05:16:03.863821,510.385,122.562,0.848412,452.66,71.304,63.2254,251.472,69.019,82.0468,511.1,659.973,63.861,36.3516,119.836
07.03.2013 05:16:03.963821,511.57,127.445,0.878932,450.424,68.5315,80.3009,188.238,70.3843,82.619,511.1,657.993,63.8407,26.2098,120.114
07.03.2013 05:16:04.063821,510.535,186.181,1.29049,449.049,70.2094,57.3887,256.356,69.7428,81.8144,511.1,657.057,63.8255,28.7571,119.871
07.03.2013 05:16:04.163821,511.136,64.7806,0.447601,448.423,70.2273,62.1204,139.49,70.637,81.8591,511.1,656.569,63.7918,30.488,120.013
07.03.2013 05:16:04.263821,510.587,104.739,0.721252,447.661,69.6321,53.2864,112.552,70.2497,82.608,511.1,655.764,63.7796,29.5915,119.884
07.03.2013 05:16:04.363821,510.508,129.398,0.893173,449.769,70.0867,83.5291,-13.2656,69.6441,82.5137,511.1,655.494,63.7552,28.4741,119.865
07.03.2013 05:16:04.463821,512.789,-61.7345,-0.426387,447.804,69.5608,98.5223,-193.923,69.7812,82.2366,511.1,655.837,63.7314,32.1219,120.401
07.03.2013 05:16:04.563821,510.44,154.627,1.06713,444.093,69.0743,51.8802,186.122,66.8551,83.2379,511.1,655.451,63.7104,24.6145,119.849
07.03.2013 05:16:04.663821,510.001,185.39,1.2777,448.622,67.9872,45.7196,309.091,70.2961,83.5419,511.1,655.658,63.6942,23.5664,119.746
07.03.2013 05:16:04.763821,512.32,226.732,1.56661,450.203,69.991,47.6074,129.073,72.4704,82.9193,511.1,656.113,63.6698,26.5394,120.291
07.03.2013 05:16:04.863821,511.131,157.161,1.08384,448.396,69.0724,51.9151,186.041,69.7851,82.5426,511.1,656.648,63.6477,27.1722,120.011
07.03.2013 05:16:04.963821,510.929,-41.3421,-0.286875,449.975,69.5963,93.4241,273.121,70.4845,82.2565,511.1,656.911,63.6209,28.1083,119.964
07.03.2013 05:16:05.063821,511.466,139.164,0.961334,450.288,69.6172,90.8789,81.0571,70.4426,82.9001,511.1,656.249,63.6128,26.9745,120.09
07.03.2013 05:16:05.163821,510.129,71.291,0.4944,446.699,70.0748,51.4325,191.168,71.0258,82.348,511.1,655.629,63.5884,31.8987,119.776
07.03.2013 05:16:05.263821,510.822,157.371,1.08471,447.072,68.4559,90.9715,157.58,70.9066,82.4885,511.1,655.098,63.564,32.4609,119.939
07.03.2013 05:16:05.363821,509.708,151.86,1.05289,446.144,68.5943,48.1778,311.045,71.2053,82.4579,511.1,654.86,63.5396,29.6541,119.677
07.03.2013 05:16:05.463821,509.867,254.076,1.76194,453.009,69.3869,45.5823,363.13,68.2055,82.6831,511.1,655.131,63.5314,26.6844,119.715
07.03.2013 05:16:05.563821,510.361,162.928,1.1302,449.918,69.7966,76.4209,292.977,69.8071,82.7463,511.1,654.048,63.5029,29.9046,119.831
07.03.2013 05:16:05.663821,511.518,55.2469,0.385402,449.251,69.8389,85.0185,63.7573,69.2544,82.8134,511.1,653.621,63.4907,30.9805,120.102
07.03.2013 05:16:05.763821,509.818,246.833,1.70293,445.888,68.7783,53.5144,350.108,68.693,82.8506,511.1,654.497,63.4602,28.5961,119.703
07.03.2013 05:16:05.863821,510.471,188.889,1.30314,446.984,69.2059,56.8909,284.432,69.4437,82.4945,511.1,653.927,63.4398,29.9376,119.857
07.03.2013 05:16:05.963821,511.045,90.1719,0.619522,448.216,69.2164,55.5954,143.966,70.012,82.6831,511.1,654.34,63.4154,27.8051,119.991
07.03.2013 05:16:06.063821,512.376,-32.2976,-0.218863,445.332,69.43,123.464,-105.123,71.2848,82.0977,511.1,654.628,63.3904,28.8984,120.304
07.03.2013 05:16:06.163821,509.891,259.448,1.79855,450.559,69.6112,46.908,421.399,67.6702,82.478,511.1,655.9,63.3625,29.8552,119.72
07.03.2013 05:16:06.263821,511.216,186.448,1.28992,450.324,70.2796,49.9622,210.618,70.0389,81.9809,511.1,655.551,63.3544,32.8743,120.031
07.03.2013 05:16:06.363821,510.471,130.294,0.899282,450.609,69.4347,52.662,182.379,68.053,82.6282,511.1,655.665,63.334,27.4491,119.857
07.03.2013 05:16:06.463821,511.544,170.903,1.17976,448.683,70.2991,113.312,5.51088,68.1624,82.275,511.1,655.202,63.3137,31.1924,120.109
07.03.2013 05:16:06.563821,510.685,187.343,1.29602,452.005,68.6242,71.1044,88.8698,69.0624,81.8591,511.1,655.401,63.2933,29.2487,119.953
07.03.2013 05:16:06.663821,510.672,181.972,1.25736,452.425,69.7189,46.0693,332.855,68.6332,83.0841,511.1,655.658,63.273,27.515,119.904
07.03.2013 05:16:06.763821,510.666,156.987,1.08443,448.943,69.2418,61.3431,285.898,71.5283,82.6904,511.1,655.544,63.2486,29.2915,119.902
07.03.2013 05:16:06.863821,512.57,136.862,0.946943,447.7,68.429,86.7222,9.55664,71.6116,82.41,511.1,655.226,63.2335,26.093,120.349
07.03.2013 05:16:06.963821,512.235,243.904,1.68971,450.951,68.8246,48.8086,205.247,69.3106,82.3737,511.1,655.23,63.212,23.8597,120.271
07.03.2013 05:16:07.063821,511.771,113.773,0.785339,447.782,69.3659,57.6901,125.004,70.646,81.2192,511.1,655.416,63.1875,31.6482,120.162
07.03.2013 05:16:07.163821,513.022,242.683,1.68156,449.925,69.1461,58.8043,85.208,70.2632,81.7383,511.1,654.988,63.1672,29.6146,120.456
07.03.2013 05:16:07.263821,511.696,232.848,1.6105,444.783,69.903,68.6802,170.067,70.2183,80.8923,511.1,654.146,63.1428,29.712,120.144
07.03.2013 05:16:07.363821,512.589,188.808,1.30008,448.238,70.5653,87.3047,88.2184,69.1177,81.7456,511.1,654.618,63.1265,30.3693,120.354
07.03.2013 05:16:07.463821,509.891,113.61,0.785344,447.696,69.5424,48.8599,232.917,69.3361,81.5314,511.1,655.401,63.1021,29.8552,119.72
07.03.2013 05:16:07.563821,510.532,41.2607,0.286873,451.357,69.3749,97.2977,170.904,70.3754,82.2601,511.1,655.736,63.0818,28.8532,119.871
07.03.2013 05:16:07.663821,511.623,121.307,0.837956,449.8,70.2273,75.899,97.3107,67.9996,82.1102,511.1,655.672,63.0661,30.5426,120.127
07.03.2013 05:16:07.763821,512.198,236.335,1.62664,449.455,69.7876,55.9232,145.269,69.3884,83.4494,511.1,655.223,63.0451,23.9982,120.262
07.03.2013 05:16:07.863821,511.063,80.813,0.561546,450.908,71.0707,93.2272,132.329,68.3341,81.763,511.1,655.544,63.0207,30.9297,119.996
07.03.2013 05:16:07.963821,511.332,110.03,0.76296,447.782,68.8426,77.7228,128.096,70.323,83.5785,511.1,656.227,62.9963,25.8406,120.059
07.03.2013 05:16:08.063821,512.047,87.963,0.602519,447.945,70.1222,66.5136,101.426,70.6439,82.9397,511.1,656.417,62.9858,29.4182,120.226
07.03.2013 05:16:08.163821,511.844,240.404,1.6602,451.741,69.4976,54.6588,48.5042,68.1397,82.2418,511.1,656.669,62.9638,30.9099,120.179
07.03.2013 05:16:08.263821,510.05,123.702,0.854518,447.81,69.8654,51.4069,124.19,69.4258,81.85,511.1,656.242,62.9393,26.9151,119.758
07.03.2013 05:16:08.363821,510.343,224.698,1.5534,450.303,70.9451,54.5215,270.028,68.3207,82.2931,511.1,655.942,62.9231,25.9988,119.826
07.03.2013 05:16:08.463821,510.78,270.028,1.86512,453.194,70.3824,48.6608,309.789,67.5894,82.4555,511.1,655.165,62.9021,27.1948,119.929
07.03.2013 05:16:08.563821,509.799,68.8496,0.474055,451.962,70,49.3094,329.356,71.6076,82.3984,511.1,654.782,62.8783,28.6587,119.699
07.03.2013 05:16:08.663821,510.733,152.104,1.05187,453.023,68.5435,95.0519,109.785,70.8135,82.9431,511.1,654.803,62.8539,27.1788,119.918
07.03.2013 05:16:08.763821,511.673,246.101,1.7009,453.564,69.3839,97.0074,133.468,68.9861,82.0477,511.1,654.775,62.8417,31.3911,120.139
07.03.2013 05:16:08.863821,511.764,273.655,1.88779,447.279,69.7748,63.3495,118.795,68.9712,82.946,511.1,655.074,62.8184,24.7963,120.16
07.03.2013 05:16:08.963821,511.46,215.99,1.48931,450.438,70.5593,76.149,148.768,68.9712,81.2714,511.1,654.924,62.7929,30.6264,120.089
07.03.2013 05:16:09.063821,511.594,63.3973,0.439463,449.719,69.7413,72.4512,21.2406,68.0365,82.153,511.1,655.131,62.7725,31.691,120.12
07.03.2013 05:16:09.163821,511.582,310.312,2.14342,453.265,71.2083,48.6438,127.608,66.8866,82.9514,511.1,654.81,62.7522,29.6245,120.117
07.03.2013 05:16:09.263821,510.964,149.628,1.03501,447.853,69.2314,59.4313,171.392,67.7048,82.1715,511.1,655.44,62.7347,29.373,119.972
07.03.2013 05:16:09.363821,511.881,103.682,0.718206,446.927,67.8855,58.4106,66.571,69.0938,82.7802,511.1,656.028,62.7115,27.4689,120.188
07.03.2013 05:16:09.463821,512.076,-6.4292,-0.0437393,445.496,70.3963,111.597,0.732747,71.1455,81.9919,511.1,656.291,62.6993,30.2078,120.233
07.03.2013 05:16:09.563821,510.154,-16.1136,-0.106809,445.688,69.7518,103.372,137.537,70.5503,81.5982,511.1,656.412,62.6738,30.3924,119.782
07.03.2013 05:16:09.663821,511.586,30.7628,0.214504,447.877,70.0632,57.3996,93.4741,70.0876,82.0074,511.1,656.716,62.6449,33.266,120.118
07.03.2013 05:16:09.763821,511.087,132.328,0.916575,448.636,70.5772,78.8956,163.579,69.3016,82.7097,511.1,656.939,62.624,30.9692,120.001
07.03.2013 05:16:09.863821,509.879,-39.8776,-0.26653,443.652,69.991,115.334,43.6214,69.2015,82.2821,511.1,657.466,62.6077,30.3298,119.718
07.03.2013 05:16:09.963821,511.979,272.469,1.88605,449.648,68.4238,53.5446,198.98,68.8814,82.4249,511.1,657.338,62.5874,25.8373,120.21
07.03.2013 05:16:10.063821,511.581,189.598,1.30881,445.473,69.3608,87.8216,273.097,70.0607,82.0781,511.1,658.327,62.5612,28.791,120.117
07.03.2013 05:16:10.163821,510.086,176.601,1.21464,448.708,70.2453,56.0156,130.701,69.5245,82.0258,511.1,659.076,62.5508,29.4465,119.766
07.03.2013 05:16:10.263821,510.66,179.205,1.23905,445.033,68.7469,98.1848,72.7559,70.7477,82.8973,511.1,658.962,62.5263,27.0832,119.901
07.03.2013 05:16:10.363821,511.246,267.342,1.84637,450.78,70.5054,98.064,216.559,67.6522,83.0621,511.1,659.261,62.5019,26.5591,120.039
07.03.2013 05:16:10.463821,510.848,132.956,0.919041,448.146,69.5928,65.043,148.93,68.1149,83.1798,511.1,659.584,62.481,26.5224,119.945
07.03.2013 05:16:10.563821,511.85,62.2573,0.427261,446.998,70.5324,67.684,-42.7261,69.5095,81.4087,511.1,659.325,62.4653,31.78,120.18
07.03.2013 05:16:10.663821,511.002,48.0159,0.32756,445.375,70.0269,94.5117,198.086,68.693,82.5952,511.1,661.098,62.4449,29.7497,119.981
07.03.2013 05:16:10.763821,511.881,195.644,1.34892,450.231,69.3301,94.3542,1.79004,70.4935,83.3643,511.1,662.294,62.4286,24.4431,120.188
07.03.2013 05:16:10.863821,510.137,222.663,1.53552,450.349,68.802,64.2684,179.623,69.0212,82.3064,511.1,661.965,62.4077,28.1554,119.778
07.03.2013 05:16:10.963821,509.873,161.382,1.11392,451.805,70.8643,46.0712,170.171,71.1649,81.6586,511.1,661.226,62.3798,32.3733,119.716
07.03.2013 05:16:11.063821,510.141,179.693,1.24006,447.29,70.7297,49.2151,193.528,71.452,81.6541,511.1,661.184,62.3595,31.8163,119.779
07.03.2013 05:16:11.163821,511.155,84.7194,0.58595,447.725,71.4984,94.0274,74.5465,68.554,81.9443,511.1,661.547,62.3473,30.9527,120.017
07.03.2013 05:16:11.263821,512.031,105.96,0.729828,450.984,70.7208,74.831,24.0661,70.3324,82.37,511.1,661.678,62.3205,29.2628,120.223
07.03.2013 05:16:11.363821,511.502,88.1375,0.608335,448.138,69.9177,74.0744,73.8958,70.48,82.3572,511.1,661.54,62.2862,27.6567,120.099
07.03.2013 05:16:11.463821,511.136,28.3216,0.195318,447.411,69.7278,80.3632,76.0117,70.4725,82.7161,511.1,662.195,62.2618,28.3983,120.013
07.03.2013 05:16:11.563821,509.647,252.286,1.75481,449.911,69.7368,66.2485,351.41,69.2837,82.4872,511.1,662.344,62.2455,33.2863,119.663
07.03.2013 05:16:11.663821,509.954,174.252,1.20505,450.087,70.2619,55.4731,287.118,70.6759,82.6776,511.1,662.001,62.2281,29.681,119.735
07.03.2013 05:16:11.763821,510.605,82.0339,0.562553,446.529,69.5873,53.3176,114.75,71.79,82.7664,511.1,662.28,62.2008,30.8505,119.888
07.03.2013 05:16:11.863821,511.307,123.864,0.860621,448.636,69.9447,90.6848,-132.247,70.7432,84.3896,511.1,663.213,62.1926,32.5546,120.281
07.03.2013 05:16:11.963821,511.399,129.317,0.892159,451.065,69.3286,94.7882,264.982,69.2717,82.6675,511.1,663.754,62.1682,30.2177,120.074
07.03.2013 05:16:12.063821,510.132,55.8749,0.385411,448.286,68.4841,76.3079,111.75,69.9889,82.7938,511.1,664.711,62.1409,29.647,119.777
07.03.2013 05:16:12.163821,509.989,64.6991,0.446587,448.06,69.8654,78.9761,157.557,68.2952,82.6694,511.1,665.25,62.1235,27.9435,119.743
07.03.2013 05:16:12.263821,510.965,145.024,1.00406,448.843,69.9746,67.9633,92.0441,69.3525,82.4295,511.1,665.363,62.1072,29.2816,119.973
07.03.2013 05:16:12.363821,511.667,159.673,1.10172,447.404,69.4287,94.1336,151.372,70.6311,83.205,511.1,665.584,62.0869,26.7371,120.137
07.03.2013 05:16:12.463821,510.477,45.3419,0.315645,446.651,69.1596,89.5237,128.213,70.6067,81.6755,511.1,665.542,62.0607,31.102,119.858
07.03.2013 05:16:12.563821,511.087,188.645,1.30415,451.513,69.4497,50.9436,221.035,70.9002,82.5696,511.1,665.285,62.0502,28.9521,120.001
07.03.2013 05:16:12.663821,511.405,-41.0173,-0.276698,449.576,69.3301,55.8728,141.769,72.0846,82.0129,511.1,665.1,62.0258,33.2567,120.076
07.03.2013 05:16:12.763821,511.173,80.813,0.552383,448.238,69.8639,49.5566,170.904,69.2628,82.2821,511.1,665.52,62.0014,31.078,120.021
07.03.2013 05:16:12.863821,510.838,113.285,0.780398,448.024,68.8814,59.3827,161.835,67.9842,81.7642,511.1,664.718,61.977,26.9491,119.943
07.03.2013 05:16:12.963821,510.477,69.0942,0.479141,446.208,67.9707,61.5372,228.279,70.9137,81.7191,511.1,663.918,61.9648,32.9073,119.858
07.03.2013 05:16:13.063821,512.217,-5.37158,-0.0366211,451.357,69.9357,90.6949,-43.7026,69.9761,83.768,511.1,664.11,61.9404,22.3864,120.266
07.03.2013 05:16:13.163821,512.296,166.184,1.14749,447.825,70.2123,53.6481,175.624,69.8295,81.6504,511.1,664.331,61.9282,33.1116,120.285
07.03.2013 05:16:13.263821,513.365,45.2718,0.309544,442.402,68.8212,139.201,-2.99958,70.6016,83.3313,511.1,664.364,61.9037,25.528,120.536
07.03.2013 05:16:13.363821,509.659,255.379,1.76601,453.194,69.8953,46.2451,411.145,67.9573,82.2565,511.1,665,61.8793,30.0133,119.666
07.03.2013 05:16:13.463821,510.99,254.728,1.76804,448.964,70.009,77.5397,381.36,70.5473,82.6355,511.1,663.975,61.8549,27.5414,119.978
07.03.2013 05:16:13.563821,511.716,5.77848,0.0406901,446.187,69.0923,146.96,-10.4172,70.3051,81.427,511.1,663.996,61.8498,25.9264,120.149
07.03.2013 05:16:13.663821,510.697,246.38,1.70642,447.725,70.2491,59.6424,282.793,69.4095,82.6651,511.1,664.528,61.8139,25.0308,119.91
07.03.2013 05:16:13.763821,510.147,152.023,1.05085,451.891,70.2094,53.5657,271.656,69.997,82.3114,511.1,664.217,61.7919,28.8927,119.781
07.03.2013 05:16:13.863821,510.807,18.0669,0.120036,447.618,69.4018,57.149,208.177,70.2991,83.3716,511.1,664.829,61.7756,24.3739,119.935
07.03.2013 05:16:13.963821,510.538,8.4637,0.0590007,446.115,69.1252,97.6904,222.175,70.1107,83.4869,511.1,664.872,61.7593,25.5967,119.872
07.03.2013 05:16:14.063821,511.764,88.4515,0.612113,445.253,69.1416,72.6895,124.446,70.2363,82.9986,511.1,664.84,61.7337,26.9377,120.16
07.03.2013 05:16:14.163821,512.04,4.23177,0.0305227,445.375,68.382,86.2537,-41.8307,71.1305,82.3132,511.1,665.385,61.7105,29.0905,120.225
07.03.2013 05:16:14.263821,511.802,147.547,1.0183,447.782,67.9573,71.7737,98.3101,70.477,83.2205,511.1,665.613,61.6983,25.7088,120.169
07.03.2013 05:16:14.363821,511.063,191.656,1.32349,450.053,70.4202,80.4025,206.712,70.3454,82.3618,511.1,665.392,61.6738,30.2276,119.996
07.03.2013 05:16:14.463821,512.434,157.092,1.08384,446.84,71.5437,109.675,189.668,69.4416,82.1856,511.1,664.998,61.6535,29.9973,120.317
07.03.2013 05:16:14.563821,513.157,29.7046,0.207525,448.85,69.2972,94.9915,99.1244,68.7872,82.6273,511.1,665.185,61.6372,26.4965,120.487
07.03.2013 05:16:14.663821,511.93,91.637,0.636815,449.633,70.2632,109.766,49.6432,69.9013,82.6154,511.1,665.371,61.6128,27.2645,120.199
07.03.2013 05:16:14.763821,512.046,235.359,1.62562,448.266,69.5215,94.5483,158.94,69.1267,82.8113,511.1,665.128,61.5884,28.6323,120.226
07.03.2013 05:16:14.863821,512.339,214.781,1.48059,450.093,70.244,53.392,200.411,68.7263,82.2986,511.1,664.852,61.5663,30.0228,120.295
07.03.2013 05:16:14.963821,512.479,134.2,0.926745,448.081,69.1715,49.0961,269.295,70.4083,82.4954,511.1,665.314,61.5518,28.2236,120.328
07.03.2013 05:16:15.063821,511.136,262.703,1.81585,448.067,69.7069,48.1888,295.175,69.5409,83.0017,511.1,665.905,61.5314,28.0325,120.013
07.03.2013 05:16:15.163821,510.898,193.609,1.33672,448.408,70.151,52.0422,212.897,69.5544,82.3755,511.1,665.905,61.507,31.1472,119.957
07.03.2013 05:16:15.263821,511.55,102.891,0.708036,449.116,69.448,92.373,26.996,69.407,82.5976,511.1,665.786,61.4965,27.87,120.156
07.03.2013 05:16:15.363821,512.809,13.835,0.0956268,444.99,69.0429,88.8281,-119.633,71.0019,82.9578,511.1,666.097,61.4663,24.5948,120.405
07.03.2013 05:16:15.463821,510.642,147.465,1.01627,447.554,70.8958,48.2904,271.249,69.3211,83.0072,511.1,666.503,61.4582,30.6726,119.897
07.03.2013 05:16:15.563821,510.788,214.931,1.48828,445.425,68.6167,49.4476,249.275,70.0389,82.4304,511.1,666.204,61.4378,29.2421,119.931
07.03.2013 05:16:15.663821,511.502,236.615,1.63404,445.79,69.2211,50.1424,240.73,70.5772,82.3441,511.1,665.7,61.4128,29.4069,120.099
07.03.2013 05:16:15.763821,510.953,56.3979,0.39064,447.319,69.4422,53.8165,144.536,70.4068,82.0486,511.1,665.734,61.3849,33.3819,119.97
07.03.2013 05:16:15.863821,510.77,186.203,1.28991,454.547,70.7028,50.7816,238.94,70.3828,81.958,511.1,666.104,61.3768,30.3891,119.927
07.03.2013 05:16:15.963821,510.636,250.984,1.73752,448.38,69.5693,52.3242,209.804,69.7308,82.7802,511.1,665.826,61.3524,27.3766,119.895
07.03.2013 05:16:16.063821,510.472,123.609,0.85626,447.09,68.4328,75.4164,223.151,69.712,82.7498,511.1,665.334,61.3291,28.3673,119.857
07.03.2013 05:16:16.163821,510.147,324.391,2.25023,448.978,69.8415,46.6278,382.824,70.7268,82.4469,511.1,665.128,61.3117,28.6949,119.781
07.03.2013 05:16:16.263821,509.97,-3.33659,-0.022377,446.963,70.2318,78.2556,124.109,71.3384,81.839,511.1,664.609,61.2913,28.0325,119.739
07.03.2013 05:16:16.363821,510.642,114.424,0.810778,447.967,68.6796,74.1852,140.548,70.7522,82.9376,511.1,664.837,61.2669,26.7207,119.897
07.03.2013 05:16:16.463821,510.393,180.809,1.26957,447.365,69.6377,53.7585,263.052,71.4437,82.6831,511.1,665.224,61.2524,30.6951,119.838
07.03.2013 05:16:16.563821,509.769,213.548,1.47607,448.031,70.1002,50.0244,392.508,71.2143,82.164,511.1,665.584,61.2303,28.0259,119.692
07.03.2013 05:16:16.663821,510.123,93.1019,0.644958,448.978,70.32,79.0759,207.851,70.981,82.0972,511.1,666.054,61.2059,31.6284,119.775
07.03.2013 05:16:16.763821,511.704,157.068,1.08443,446.792,70.1196,47.3923,139.571,70.6535,82.9843,511.1,666.724,61.1896,30.7484,120.146
07.03.2013 05:16:16.863821,511.026,179.972,1.24167,450.056,70.0722,54.6358,155.487,69.4531,83.6138,511.1,667.403,61.1757,31.619,119.987
07.03.2013 05:16:16.963821,509.458,312.428,2.16173,449.213,71.3249,62.9224,432.794,68.6885,82.2656,511.1,667.122,61.1448,34.3773,119.619
07.03.2013 05:16:17.063821,511.954,144.617,0.999987,451.043,70.0778,96.6843,163.823,68.8067,82.2876,511.1,667.507,61.1367,29.2157,120.205
07.03.2013 05:16:17.163821,510.245,280.933,1.93691,450.887,69.9103,85.9625,359.548,67.9513,82.8882,511.1,667.92,61.1164,27.6732,119.803
07.03.2013 05:16:17.263821,510.859,35.1572,0.241531,446.956,69.1032,84.7399,100.031,69.9094,82.7631,511.1,667.574,61.0885,29.8702,119.948
07.03.2013 05:16:17.363821,511.881,62.6647,0.437434,447.703,69.8908,96.7126,28.1585,68.5988,82.9184,511.1,668.005,61.0675,30.4023,120.188
07.03.2013 05:16:17.463821,510.904,148.035,1.02135,446.614,69.4497,58.6102,213.955,69.3794,82.8525,511.1,667.706,61.0513,32.3041,119.958
07.03.2013 05:16:17.563821,512.088,205.084,1.41606,446.55,68.4911,113.571,33.2041,70.4112,83.356,511.1,667.229,61.0279,23.0885,120.236
07.03.2013 05:16:17.663821,510.21,184.576,1.27829,447.352,69.7723,73.4868,88.172,69.7812,82.0859,511.1,667.025,61.0091,31.5427,119.795
07.03.2013 05:16:17.763821,510.404,265.145,1.83721,445.909,70.0748,93.6667,299.813,69.016,82.2079,511.1,666.546,60.9882,31.6218,119.841
07.03.2013 05:16:17.863821,512.912,141.118,0.979645,449.541,69.8953,93.5541,91.311,71.1425,81.6614,511.1,666.097,60.9638,31.78,120.43
07.03.2013 05:16:17.963821,510.074,246.59,1.70293,451.164,70.2138,60.3149,29.2979,69.1371,82.2684,511.1,666.567,60.9516,29.5058,119.763
07.03.2013 05:16:18.063821,509.321,254.053,1.75525,453.206,69.2121,48.5643,407.937,66.3064,82.461,511.1,666.732,60.9254,30.7432,119.586
07.03.2013 05:16:18.163821,510.642,139.165,0.958282,446.165,70.2408,52.3279,87.1606,70.4965,82.4249,511.1,665.67,60.9027,29.2586,119.897
07.03.2013 05:16:18.263821,512.802,175.298,1.20548,446.849,68.4552,110.102,-3.66211,69.6486,83.3972,511.1,666.14,60.8905,27.7556,120.404
07.03.2013 05:16:18.363821,510.477,161.056,1.10986,446.849,69.511,96.0599,206.956,69.0115,82.8598,511.1,666.168,60.8702,25.6132,119.858
07.03.2013 05:16:18.463821,509.614,205.922,1.42303,452.01,70.1017,64.9724,223.64,68.7046,82.2178,511.1,666.439,60.8452,30.7178,119.655
07.03.2013 05:16:18.563821,511.197,139.327,0.964391,450.459,70.4875,106.421,-25.3916,70.006,82.2327,511.1,666.652,60.8173,30.5144,120.027
07.03.2013 05:16:18.663821,511.698,206.712,1.42826,445.19,69.2792,52.1246,157.719,68.9652,82.359,511.1,666.98,60.8092,30.0529,120.145
07.03.2013 05:16:18.763821,512.699,130.457,0.902331,445.888,70.9615,77.8546,70.2332,70.5967,82.9852,511.1,666.652,60.7847,28.6126,120.38
07.03.2013 05:16:18.863821,511.157,136.235,0.944325,451.07,69.5454,93.6522,64.9432,69.0532,83.0339,511.1,666.787,60.7685,27.2118,120.018
07.03.2013 05:16:18.963821,509.677,354.829,2.46488,450.274,70.6969,62.1616,363.455,70.3185,82.5613,511.1,665.919,60.7481,30.0595,119.67
07.03.2013 05:16:19.063821,508.786,927.6,6.43432,446.493,70.1406,44.8746,1039.09,70.96,82.4176,511.1,663.419,60.7237,29.9277,119.461
07.03.2013 05:16:19.163821,505.911,1959.21,13.6336,441.33,71.8842,42.6251,2099.84,69.7966,81.3135,511.1,656.897,60.7115,38.194,118.786
